000909,数源科技,综合类,浙江,171.21
000910,大亚科技,家居用品,江苏,42.52
000911,南宁糖业,食品,广西,103.93
000912,*ST天化,农药化肥,四川,576.67
000913,钱江摩托,摩托车,浙江,0.0
000915,山大华特,生物制药,山东,53.6
000916,华北高速,路桥,北京,25.9
000917,电广传媒,影视音像,湖南,82.86
000918,嘉凯城,全国地产,湖南,0.0
000919,金陵药业,中成药,江苏,38.58
000920,南方汇通,运输设备,贵州,131.3
000921,海信科龙,家用电器,广东,21.08
000922,佳电股份,电气设备,黑龙江,0.0
000923,河北宣工,工程机械,河北,0.0
000925,众合科技,专用机械,浙江,561.26
000926,福星股份,区域地产,湖北,14.35
000927,*ST夏利,汽车整车,天津,0.0
000928,中钢国际,建筑施工,吉林,22.03
000929,兰州黄河,啤酒,甘肃,21.83
000930,中粮生化,食品,安徽,0.0
000931,中 关 村,区域地产,北京,37.19
000932,华菱钢铁,普钢,湖南,0.0
000933,神火股份,煤炭开采,河南,0.0
000935,四川双马,水泥,四川,0.0
000936,华西股份,化纤,江苏,143.11
000937,冀中能源,煤炭开采,河北,7762.3
000938,紫光股份,软件服务,北京,127.72
000939,凯迪生态,火力发电,湖北,62.43
000948,南天信息,软件服务,云南,0.0
000949,新乡化纤,化纤,河南,32.91
000950,建峰化工,农药化肥,重庆,0.0
000951,中国重汽,汽车整车,山东,26.44
000952,广济药业,化学制药,湖北,0.0
000953,河池化工,农药化肥,广西,0.0
000955,欣龙控股,纺织,海南,0.0
000957,中通客车,汽车整车,山东,28.19
000958,东方能源,火力发电,河北,37.94
000959,首钢股份,普钢,北京,0.0
000960,锡业股份,小金属,云南,0.0
000961,中南建设,建筑施工,江苏,29.81
000962,东方钽业,小金属,宁夏,0.0
000963,华东医药,化学制药,浙江,27.73
000965,天保基建,区域地产,天津,56.94
000966,长源电力,火力发电,湖北,7.68
000967,上风高科,电气设备,浙江,186.8
000968,煤 气 化,煤炭开采,山西,0.0
000969,安泰科技,钢加工,北京,96.92
000970,中科三环,元器件,北京,62.37
000971,高升控股,纺织,湖北,0.0
000972,新中基,食品,新疆,0.0
000973,佛塑科技,塑料,广东,236.05
000975,银泰资源,铅锌,内蒙,63.94
000976,*ST春晖,化纤,广东,0.0
000977,浪潮信息,电脑设备,山东,69.68
000978,桂林旅游,旅游景点,广西,106.09
000979,中弘股份,区域地产,安徽,22.44
000980,金马股份,电器仪表,安徽,78.88
000981,银亿股份,区域地产,甘肃,41.48
000982,中银绒业,纺织,宁夏,326.66
000983,西山煤电,煤炭开采,山西,44.89
000985,大庆华科,化工原料,黑龙江,0.0
000987,广州友谊,百货,广东,46.1
000988,华工科技,电器仪表,湖北,103.85
000989,九 芝 堂,中成药,湖南,61.58
000990,诚志股份,化工原料,江西,611.78
000993,闽东电力,水力发电,福建,44.72
000995,*ST皇台,白酒,甘肃,0.0
000996,中国中期,公路,北京,442.54
000997,新 大 陆,软件服务,福建,60.78
000998,隆平高科,种植业,湖南,107.75
000999,华润三九,中成药,深圳,22.76
001696,宗申动力,摩托车,重庆,39.81
001896,豫能控股,火力发电,河南,19.19
002001,新 和 成,化学制药,浙江,44.76
002002,鸿达兴业,塑料,江苏,58.5
002003,伟星股份,服饰,浙江,28.94
002004,华邦健康,化学制药,重庆,34.42
002005,德豪润达,家用电器,广东,151.84
002006,精功科技,工程机械,浙江,979.24
002007,华兰生物,生物制药,河南,37.66
002008,大族激光,电器仪表,深圳,32.24
002009,天奇股份,工程机械,江苏,97.76
002010,传化股份,染料涂料,浙江,193.15
002011,盾安环境,工程机械,浙江,127.6
002012,凯恩股份,造纸,浙江,155.51
002013,中航机电,汽车配件,湖北,77.96
002014,永新股份,塑料,安徽,38.12
002015,*ST霞客,化纤,江苏,23.83
002016,世荣兆业,区域地产,广东,167.37
002017,东信和平,通信设备,广东,111.98
002018,华信国际,农药化肥,安徽,3751.71
002019,亿帆鑫富,化学制药,浙江,31.5
002020,京新药业,化学制药,浙江,42.89
002021,中捷资源,纺织机械,浙江,0.0
002022,科华生物,生物制药,上海,56.18
002023,海特高新,航空,四川,225.67
002024,苏宁云商,电器连锁,江苏,1394.68
002025,航天电器,元器件,贵州,47.7
002026,山东威达,机械基件,山东,76.09
002027,七喜控股,电脑设备,广东,0.0
002028,思源电气,电气设备,上海,29.97
002029,七 匹 狼,服饰,福建,37.58
002030,达安基因,生物制药,广东,246.32
002031,巨轮智能,汽车配件,广东,72.94
002032,苏 泊 尔,家用电器,浙江,19.31
002033,丽江旅游,旅游景点,云南,23.41
002034,美 欣 达,纺织,浙江,128.53
002035,华帝股份,家用电器,广东,32.06
002036,汉麻产业,服饰,浙江,107.04
002037,久联发展,化工原料,贵州,73.76
002038,双鹭药业,生物制药,北京,33.84
002039,黔源电力,水力发电,贵州,16.54
002040,南 京 港,港口,江苏,184.24
002041,登海种业,种植业,山东,58.87
002042,华孚色纺,纺织,安徽,26.61
002043,兔 宝 宝,其他建材,浙江,94.05
002044,江苏三友,服饰,江苏,356.98
002045,国光电器,元器件,广东,225.43
002046,轴研科技,机械基件,河南,0.0
002047,宝鹰股份,装修装饰,深圳,37.53
002048,宁波华翔,汽车配件,浙江,35.04
002049,同方国芯,元器件,河北,103.65
002050,三花股份,机械基件,浙江,23.81
002051,中工国际,建筑施工,北京,22.57
002052,同洲电子,通信设备,深圳,523.93
002053,云南盐化,化工原料,云南,71.78
002054,德美化工,化工原料,广东,12.75
002055,得润电子,元器件,深圳,125.56
002056,横店东磁,元器件,浙江,29.2
002057,中钢天源,元器件,安徽,169.52
002058,威 尔 泰,电器仪表,上海,0.0
002059,云南旅游,旅游景点,云南,144.32
002060,粤 水 电,建筑施工,广东,60.42
002061,江山化工,化工原料,浙江,0.0
002062,宏润建设,建筑施工,浙江,34.62
002063,远光软件,软件服务,广东,83.24
002064,华峰氨纶,化纤,浙江,31.47
002065,东华软件,软件服务,北京,44.87
002066,瑞泰科技,其他建材,北京,0.0
002067,景兴纸业,造纸,浙江,1038.87
002068,黑猫股份,化工原料,江西,236.25
002069,獐 子 岛,渔业,辽宁,2080.92
002070,众和股份,纺织,福建,0.0
002071,长城影视,影视音像,江苏,88.13
002072,凯瑞德,纺织,山东,0.0
002073,软控股份,软件服务,山东,59.81
002074,国轩高科,电气设备,江苏,68.57
002075,沙钢股份,特种钢,江苏,0.0
002076,雪 莱 特,家用电器,广东,137.99
002077,大港股份,区域地产,江苏,0.0
002078,太阳纸业,造纸,山东,23.94
002079,苏州固锝,半导体,江苏,365.54
002080,中材科技,化纤,江苏,26.46
002081,金 螳 螂,装修装饰,江苏,16.53
