2015-12-16,603899,15:00:07,2,38.69,0,0
2015-12-16,603899,15:00:02,1,38.68,13,50284
2015-12-16,603899,14:59:52,2,38.69,33,127676
2015-12-16,603899,14:59:47,2,38.69,8,30952
2015-12-16,603899,14:59:42,2,38.69,5,19345
2015-12-16,603899,14:59:37,2,38.69,3,11607
2015-12-16,603899,14:59:32,2,38.69,1,3869
2015-12-16,603899,14:59:22,1,38.68,3,11604
2015-12-16,603899,14:59:17,1,38.68,6,23208
2015-12-16,603899,14:59:12,2,38.68,29,112172
2015-12-16,603899,14:59:07,2,38.68,2,7736
2015-12-16,603899,14:59:02,1,38.67,5,19335
2015-12-16,603899,14:58:57,1,38.67,1,3867
2015-12-16,603899,14:58:52,2,38.67,12,46984
2015-12-16,603899,14:58:47,1,38.66,8,34214
2015-12-16,603899,14:58:37,1,38.66,38,147487
2015-12-16,603899,14:58:32,2,38.67,1,3867
2015-12-16,603899,14:58:27,2,38.67,9,34803
2015-12-16,603899,14:58:22,2,38.67,5,19335
2015-12-16,603899,14:58:17,2,38.67,2,7734
2015-12-16,603899,14:58:12,1,38.67,17,69025
2015-12-16,603899,14:58:07,1,38.67,13,50271
2015-12-16,603899,14:57:56,1,38.67,3,11601
2015-12-16,603899,14:57:46,1,38.67,1,3867
2015-12-16,603899,14:57:41,1,38.67,16,61872
2015-12-16,603899,14:57:36,2,38.67,11,43117
2015-12-16,603899,14:57:31,2,38.67,7,27069
2015-12-16,603899,14:57:26,2,38.67,1,3867
2015-12-16,603899,14:57:21,2,38.67,10,38670
2015-12-16,603899,14:57:16,2,38.67,6,23202
2015-12-16,603899,14:57:11,2,38.67,1,3867
2015-12-16,603899,14:57:06,2,38.67,4,15468
2015-12-16,603899,14:57:01,1,38.67,38,150232
2015-12-16,603899,14:56:56,0,38.68,2,7736
2015-12-16,603899,14:56:41,1,38.67,10,38670
2015-12-16,603899,14:56:36,2,38.68,20,77360
2015-12-16,603899,14:56:31,2,38.68,2,7736
2015-12-16,603899,14:56:26,2,38.68,12,46996
2015-12-16,603899,14:56:16,2,38.68,2,7736
2015-12-16,603899,14:56:11,1,38.67,2,7734
2015-12-16,603899,14:56:06,2,38.68,13,50284
2015-12-16,603899,14:56:01,0,38.68,3,11604
2015-12-16,603899,14:55:51,2,38.69,12,46428
2015-12-16,603899,14:55:46,2,38.68,6,23208
2015-12-16,603899,14:55:41,1,38.68,12,46416
2015-12-16,603899,14:55:26,2,38.69,2,7738
2015-12-16,603899,14:55:21,1,38.69,12,46428
2015-12-16,603899,14:55:16,1,38.69,14,54166
2015-12-16,603899,14:55:06,1,38.69,31,119939
2015-12-16,603899,14:55:01,2,38.7,9,34830
2015-12-16,603899,14:54:51,2,38.7,5,19350
2015-12-16,603899,14:54:41,1,38.7,154,595980
2015-12-16,603899,14:54:36,1,38.7,2,7740
2015-12-16,603899,14:54:31,1,38.7,3,11610
2015-12-16,603899,14:54:25,1,38.7,10,38700
2015-12-16,603899,14:54:20,2,38.7,42,162540
2015-12-16,603899,14:54:10,1,38.69,16,61904
2015-12-16,603899,14:54:05,2,38.7,24,92880
2015-12-16,603899,14:54:00,2,38.69,18,69642
2015-12-16,603899,14:53:55,1,38.66,36,139176
2015-12-16,603899,14:53:50,2,38.69,2,7738
2015-12-16,603899,14:53:35,2,38.66,4,15463
2015-12-16,603899,14:53:30,1,38.62,42,162204
2015-12-16,603899,14:53:20,0,38.63,2,7726
2015-12-16,603899,14:52:50,1,38.62,25,96550
2015-12-16,603899,14:52:35,1,38.7,53,205110
2015-12-16,603899,14:52:30,2,38.76,10,38760
2015-12-16,603899,14:52:25,1,38.75,12,46500
2015-12-16,603899,14:52:10,1,38.76,30,116280
2015-12-16,603899,14:52:05,0,38.77,1,3877
2015-12-16,603899,14:52:00,2,38.78,14,54292
2015-12-16,603899,14:51:55,2,38.78,4,15512
2015-12-16,603899,14:51:50,2,38.78,10,38780
2015-12-16,603899,14:51:45,1,38.77,2,7754
2015-12-16,603899,14:51:40,1,38.77,1,3877
2015-12-16,603899,14:51:35,1,38.78,19,73682
2015-12-16,603899,14:51:20,1,38.8,149,578120
2015-12-16,603899,14:51:15,2,38.85,3,11655
